model_id,data_subset,outcome,include_height,formula,sequence_reference,term,beta,robust_se,ci_lower_beta,ci_upper_beta,wald_z,p_value,transformed_effect_percent,transformed_ci_lower_percent,transformed_ci_upper_percent,n_observations,n_speakers,working_correlation,covariance_estimator,family,link,cluster,data_sha256,script_sha256
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(rate, Treatment(reference='fast'))[T.normal]",-0.36679978521861067,0.031271470538313244,-0.42809074121731,-0.30550882921991135,-11.729534265720385,8.9952242308083844e-32,-30.705163033708516,-34.824772867908727,-26.325160011285973,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.dadada]",0.027365987762438235,0.025777306671996143,-0.023156604933118243,0.077888580457994711,1.0616309962346842,0.28840323646803956,2.7743875621657921,-2.2890548369526198,8.1002207189051703,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.gugugu]",-0.06816840950289281,0.019897296816705275,-0.1071663946533386,-0.029170424352447009,-3.4260136002826429,0.00061250971192900773,-6.5896851516821675,-10.162382443943606,-2.8749074448976342,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.kukuku]",0.092847501534329274,0.028955374339438445,0.036096010670154666,0.14959899239850388,3.2065723083354185,0.0013432654142744879,9.7294386797837973,3.6755381291590172,16.136843176838056,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.kutapi]",0.20584228143432512,0.026758279186323227,0.15339701794086386,0.25828754492778638,7.6926576631107073,1.4410972900499012e-14,22.855942208431369,16.578772571962297,29.471105270081566,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.pipipi]",-0.00089141444765154917,0.020635987263521394,-0.041337206269580748,0.039554377374277652,-0.043197082662835257,0.96554443061757222,-0.089101725582241276,-4.0494475888520842,4.03470686888181,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.pitaku]",0.18653596629085098,0.02592446811494049,0.13572494246721062,0.23734699011449134,7.1953632940052001,6.229467385501049e-13,20.506796313114052,14.536680849509963,26.788098362398884,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.takupi]",0.18602792566708889,0.026449870304624111,0.13418713247427017,0.23786871885990762,7.0332263835171425,2.0181152381146574e-12,20.445589514234186,14.360680559328532,26.854264616808777,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.tatata]",-0.040999642233087122,0.02673277013261036,-0.093394908899991469,0.011395624433817225,-1.5336847632963075,0.12510722398185886,-4.0170526657034911,-8.916626708439491,1.1460801905978535,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,co_me_mean_mm_10,-0.015862963852637104,0.014055425726054586,-0.04341109206308183,0.011685164357807625,-1.1286007383776273,0.25906629908132661,-1.5737809687420778,-4.248231877172759,1.1753702590856285,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,Intercept,1.8719676938083123,0.15568566129490258,1.5668294047610019,2.1771059828556227,12.024021211962465,2.6571821864447239e-33,550.10759489350983,379.14323922170672,782.07419064231476,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,"C(rate, Treatment(reference='fast'))[T.normal]",-0.36673010296454089,0.031197440880609554,-0.42787596350035317,-0.30558424242872861,-11.755134158855901,6.6455116771907933e-32,-30.700334245034821,-34.810773178066256,-26.330715857883881,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.kukuku]",-0.11301145205098222,0.025233819370982097,-0.1624688292104963,-0.063554074891468137,-4.4785710157274474,7.5144372176142406e-06,-10.685956823231102,-14.995741368902893,-6.1576627213414392,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.pipipi]",-0.20673913925938411,0.0239655043920315,-0.25371066473910231,-0.15976761377966589,-8.6265298604824956,6.3241495668206723e-18,-18.67682374396794,-22.40837304919928,-14.765816154839516,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.pitaku]",-0.019312391350815226,0.0094505587464282677,-0.037835146127594629,-0.00078963657403581869,-2.0435184700707909,0.041001140884959292,-1.9127101832701499,-3.7128339070032768,-0.078932489311989151,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.takupi]",-0.019811684576322028,0.0096055647149472876,-0.038638245468787462,-0.00098512368385659382,-2.0625215866270645,0.039158104546225689,-1.9616722783456164,-3.7901310238715458,-0.0984638608819699,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.tatata]",-0.2468422788663614,0.033385544530655301,-0.31227674375070397,-0.18140781398201883,-7.3936873678877904,1.4281196976469358e-13,-21.873609435658693,-26.822101505766828,-16.590486633160062,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_no_height_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10",kutapi,co_me_mean_mm_10,-0.017261822949931577,0.013966142913709711,-0.044634960063741902,0.010111314163878747,-1.2359763935242778,0.21646733857455702,-1.7113691249881047,-4.3653477203999369,1.0162606231911342,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,Intercept,2.0014455230766925,0.21108465733693976,1.5877271970073121,2.4151638491460732,9.4817195542635968,2.50126730095792e-21,639.97448736106458,389.26163289817282,1019.1603942082073,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(rate, Treatment(reference='fast'))[T.normal]",-0.36496031516881433,0.031447816197931071,-0.42659690230919456,-0.3033237280284341,-11.60526736965681,3.8747464623471691e-31,-30.577579949847401,-34.727338820507171,-26.16399701604325,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.dadada]",0.027274777947725534,0.025757936531386975,-0.023209849969861498,0.077759405865312561,1.0588883125203075,0.28965064761068104,2.765013956807949,-2.2942573213135753,8.086257818770326,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.gugugu]",-0.06829075327846916,0.019837293639688371,-0.10717113436300385,-0.02941037219393447,-3.4425438529497896,0.00057627042409759378,-6.6011126232242257,-10.16280824715875,-2.8982096054471329,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.kukuku]",0.092335041448102936,0.028864038358237799,0.03576256581757422,0.14890751707863165,3.1989647568407733,0.0013792202822912492,9.6732211280324165,3.6409738175974704,16.056565174380786,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.kutapi]",0.20581584693079039,0.026779304048421874,0.15332937546483585,0.25830231839674495,7.6856309095500661,1.5224483933401429e-14,22.852694615517244,16.570887161830548,29.473018021565256,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.pipipi]",-0.0011068177206826921,0.020613926915912975,-0.041509372055812954,0.039295736614447574,-0.053692715861347176,0.95717998633258949,-0.110620542387041,-4.0659655691910324,4.0078027326516441,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.pitaku]",0.18647245167007037,0.025936609170188578,0.13563763181540947,0.23730727152473127,7.1895462682300417,6.5006988553103732e-13,20.499142612708244,14.5266810138023,26.783062617940544,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.takupi]",0.18592611060759143,0.026485435164214154,0.134015611570861,0.23783660964432185,7.0199379188908262,2.2196684889191325e-12,20.433326963638333,14.341066994200791,26.850191491271012,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.tatata]",-0.041123420590008432,0.026731655104805685,-0.09351650184257386,0.011269660662556996,-1.538379139966364,0.12395593961885761,-4.0289325419660464,-8.9277011305189173,1.1333402512910817,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,co_me_mean_mm_10,-0.047612290568298264,0.019219579178091483,-0.085281973555373508,-0.0099426075812230272,-2.4772805963707993,0.013238777626774783,-4.6496602317442797,-8.1746675261425317,-0.98933432655746723,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_articulationrate,all_eligible_trials,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,height_cm_c,0.0081747772502631464,0.003624871764124266,0.0010701591440034153,0.015279395356522878,2.2551907438960379,0.024121358671675558,0.82082819774738081,0.10707319686198424,1.5396722116767458,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,Intercept,2.214394548794238,0.21808318703588844,1.7869593565701842,2.6418297410182916,10.153898514101551,3.183849895796865e-24,815.58640042310662,497.12683368301686,1303.8867613253997,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(rate, Treatment(reference='fast'))[T.normal]",-0.36493619380484565,0.031394798289616929,-0.42646886775439452,-0.30340351985529679,-11.6240974201621,3.108614528300722e-31,-30.575905366189239,-34.718981129367229,-26.169888290568679,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.kukuku]",-0.11348515020345631,0.02517149210931028,-0.16282036817483864,-0.064149932232074006,-4.5084792633918234,6.5293949415907461e-06,-10.728254701469609,-15.02561842616419,-6.2135627110050269,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.pipipi]",-0.20692314227909359,0.023948493771752209,-0.25386132755570973,-0.15998495700247745,-8.6403405680220331,5.6045700308635784e-18,-18.69178607737193,-22.420062341667869,-14.784339214046538,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.pitaku]",-0.019349330095297788,0.0094087646438440441,-0.03779016993624594,-0.00090849025434963301,-2.0565218525215898,0.039732242143517761,-1.9163333376878811,-3.7085031796075696,-0.090807770202117055,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.takupi]",-0.019884278776464037,0.0095672411664991467,-0.038635726894211339,-0.0011328306587167353,-2.0783712284886522,0.037675180581259522,-1.9687890340091108,-3.7898887118364311,-0.11321892482920592,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.tatata]",-0.2469366573705708,0.033424579718263292,-0.31244762981675478,-0.18142568492438682,-7.3878762112196092,1.4919253773464807e-13,-21.880982539602702,-26.834605520551001,-16.591977226447185,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,co_me_mean_mm_10,-0.048257392070608737,0.019784002291501811,-0.087033324032010195,-0.0094814601092072862,-2.4392128225408483,0.014719296709205971,-4.7111510431347199,-8.3353451234750349,-0.94366527910598741,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_articulationrate,six_sequences_shared_by_rate_conditions,log_articulationrate,True,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,height_cm_c,0.0079207904538019114,0.0036328526056912018,0.00080053018550466527,0.015041050722099158,2.1803225491156057,0.029233560738546365,0.79522429024174723,0.080085069531388164,1.5154736595360374,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
